id,code,platform,total,average,std_deviation,ucl,date,second_notify,valid
1901,2714,1.0,128,24,32,125.86,1/6/2019 17:00,no,no
1902,1890,0.0,204,14,38,131.19,2/6/2019 12:00,no,yes
1905,5384,0.0,169,68,34,167.06,3/6/2019 12:00,no,no
1906,607,1.0,606,36,162,568.8,4/6/2019 6:00,no,no
1907,607,1.0,244,13,67,235.65,4/6/2019 6:00,no,no
1911,5194,1.0,523,21,116,379.75,4/6/2019 7:00,no,no
1913,5194,0.0,356,14,85,281.83,4/6/2019 8:00,no,no
2081,2115,1.0,6241,3469,890,6138.12,7/6/2019 16:00,no,no
2113,1665,1.0,340,16,82,274.99,9/6/2019 2:00,no,yes
2150,10105,1.0,119,38,26,113.85,10/6/2019 7:00,no,no
2158,1875,0.0,173,46,32,141.08,10/6/2019 11:00,no,no
2159,7214,0.0,200,75,35,176.55,10/6/2019 11:00,no,no
2162,5103,0.0,192,77,35,181.93,10/6/2019 15:00,no,no
2249,2105,0.0,155,47,36,154.12,17/6/2019 18:00,no,no
2252,8124,0.0,365,159,55,324.14,17/6/2019 18:00,no,no
2283,8215,0.0,980,164,175,683.6,18/6/2019 07:00,no,no
2287,2105,0.0,189,53,45,188.06,18/6/2019 14:00,no,yes
2321,509,1.0,181,17,39,145.11,19/6/2019 13:00,no,no
2347,1654,0.0,148,49,32,146.71,19/6/2019 16:00,no,no
2348,2104,0.0,379,137,68,340.6,19/6/2019 16:00,no,no
2349,2105,0.0,383,66,78,300.05,19/6/2019 16:00,no,no
2350,2105,0.0,206,77,42,202.09,19/6/2019 16:00,no,no
2351,2304,0.0,294,101,49,246.9,19/6/2019 16:00,no,no
2352,5103,0.0,260,81,44,212.04,19/6/2019 16:00,no,no
2353,6120,0.0,276,95,50,245.48,19/6/2019 16:00,no,no
2386,1654,0.0,113,37,20,95.2,20/6/2019 12:00,no,no
2387,2111,0.0,187,40,35,143.48,20/6/2019 12:00,no,no
2388,6120,0.0,355,195,46,327.36,20/6/2019 12:00,no,no
2390,10102,0.0,638,339,92,603.69,20/6/2019 12:00,no,no
2394,1654,0.0,246,78,43,208.53,20/6/2019 16:00,no,no
2395,5103,0.0,130,58,23,126.42,20/6/2019 16:00,no,no
2396,1247,0.0,568,235,94,515.32,20/6/2019 16:00,no,no
2397,1356,0.0,1717,1102,190,1673.28,20/6/2019 16:00,no,no
2398,2077,0.0,146,49,32,143.95,20/6/2019 16:00,no,no
2399,2102,0.0,1696,881,265,1674.86,20/6/2019 16:00,no,no
2400,2102,0.0,694,288,120,648.62,20/6/2019 16:00,no,no
2401,2104,0.0,112,35,19,94.3,20/6/2019 16:00,no,no
2402,2105,0.0,8875,5871,928,8654.47,20/6/2019 16:00,no,no
2403,2111,0.0,225,80,47,219.66,20/6/2019 16:00,no,no
2404,2115,0.0,1055,361,197,951.42,20/6/2019 16:00,no,no
2405,2304,0.0,149,38,35,143.67,20/6/2019 16:00,no,no
2406,5103,0.0,3013,1604,425,2880.07,20/6/2019 16:00,no,no
2407,6120,0.0,1270,674,159,1150.24,20/6/2019 16:00,no,no
2408,8214,0.0,154,60,31,153.03,20/6/2019 16:00,no,no
2409,10102,0.0,457,187,77,418.35,20/6/2019 16:00,no,no
2410,10103,0.0,513,241,89,508.3,20/6/2019 16:00,no,no
2411,2105,0.0,599,301,74,523.58,20/6/2019 16:00,no,no
2412,5103,0.0,865,535,108,858.82,20/6/2019 16:00,no,no
2413,6109,0.0,455,267,49,415.21,20/6/2019 16:00,no,no
2414,6120,0.0,538,326,56,492.95,20/6/2019 16:00,no,no
2415,10102,0.0,354,133,56,302.45,20/6/2019 16:00,no,no
2416,5356,1.0,304,130,55,294.92,20/6/2019 16:00,no,no
2442,2111,0.0,221,71,39,185.15,21/6/2019 11:00,no,no
2446,2077,0.0,140,45,30,133.3,21/6/2019 12:00,no,no
2447,2100,0.0,111,55,19,110.4,21/6/2019 12:00,no,no
2451,10102,1.0,2582,345,424,1618.13,21/6/2019 14:00,no,no
2452,10102,0.0,1871,189,324,1159.58,21/6/2019 14:00,no,no
2453,10102,0.0,2435,202,420,1461.32,21/6/2019 14:00,no,no
2454,10102,0.0,2817,266,478,1699.97,21/6/2019 14:00,no,no
2455,10102,0.0,141,15,26,92.69,21/6/2019 14:00,no,no
2456,10102,0.0,328,16,63,209.11,21/6/2019 14:00,no,no
2457,2077,0.0,632,318,100,619.65,21/6/2019 15:00,no,no
2458,2105,0.0,1490,796,190,1367.05,21/6/2019 15:00,no,no
2459,2111,0.0,242,94,45,228.38,21/6/2019 15:00,no,no
2460,6120,0.0,1207,671,150,1121.68,21/6/2019 15:00,no,no
2461,6120,0.0,333,188,44,320.48,21/6/2019 15:00,no,no
2462,7880,0.0,198,65,41,188.25,21/6/2019 15:00,no,no
2463,8215,0.0,444,201,79,437.49,21/6/2019 15:00,no,no
2464,1356,0.0,1664,1102,185,1657.37,21/6/2019 15:00,no,no
2465,2105,0.0,8789,5892,916,8640.76,21/6/2019 15:00,no,no
2466,2111,0.0,1183,632,178,1166.41,21/6/2019 15:00,no,no
2467,2115,0.0,8136,4349,1103,7657.16,21/6/2019 15:00,no,no
2468,5394,0.0,865,545,102,850.47,21/6/2019 15:00,no,no
2469,5411,0.0,1293,830,145,1264.97,21/6/2019 15:00,no,no
2470,10102,1.0,437,19,94,310.4,21/6/2019 17:00,no,no
2471,10102,1.0,215,17,47,165.29,21/6/2019 17:00,no,no
2478,8215,0.0,128,55,24,124.37,22/6/2019 08:00,no,no
2516,1366,0.0,1860,580,422,1845.76,22/6/2019 22:00,no,no
2589,10103,1.0,299,75,55,251.41,25/6/2019 16:00,no,no
2592,603,1.0,89,27,16,76.45,25/6/2019 18:00,no,no
2593,1225,1.0,211,72,45,205.95,25/6/2019 18:00,no,no
2595,6106,1.0,107,22,19,83.25,24/6/2019 21:00,no,no
2607,10102,0.0,189,55,39,170.98,26/6/2019 01:00,no,no
2610,103,1.0,465,251,64,436.32,26/6/2019 02:00,no,no
2611,10102,1.0,1859,361,316,1297.13,26/6/2019 02:00,no,no
2612,10102,1.0,578,168,130,552.78,26/6/2019 02:00,no,no
2613,10102,1.0,1914,639,287,1479.7,26/6/2019 02:00,no,no
2614,10102,0.0,716,358,104,657.79,26/6/2019 02:00,no,no
2616,10102,0.0,145,35,28,116.44,26/6/2019 03:00,no,no
2617,10102,0.0,136,17,24,91.35,26/6/2019 03:00,no,no
2618,10102,0.0,141,28,27,106.64,26/6/2019 03:00,no,no
2619,10102,0.0,145,33,25,107.6,26/6/2019 03:00,no,no
2631,10102,1.0,348,162,60,336.79,26/6/2019 03:00,no,no
2632,10102,1.0,367,75,66,273.54,26/6/2019 03:00,no,no
2633,10102,0.0,146,27,28,111.35,26/6/2019 04:00,no,no
2634,10102,0.0,194,23,34,124.28,26/6/2019 04:00,no,no
2635,10102,0.0,152,19,28,102.38,26/6/2019 04:00,no,no
2636,10102,0.0,191,22,51,183.62,26/6/2019 04:00,no,no
2639,2304,0.0,276,119,52,272.03,26/6/2019 06:00,no,no
2641,1654,0.0,125,44,23,113.11,26/6/2019 07:00,no,no
2642,606,1.0,97,17,19,78.71,26/6/2019 07:00,no,no
2643,1225,0.0,118,55,18,107,26/6/2019 07:00,no,no
2644,8215,0.0,477,212,81,448.95,26/6/2019 07:00,no,no
2645,8215,0.0,298,129,51,277.75,26/6/2019 07:00,no,no
2646,2092,0.0,107,43,19,97.28,26/6/2019 12:00,no,no
2647,5356,1.0,211,81,41,204.74,26/6/2019 13:00,no,no
2649,1385,0.0,365,166,63,354.17,26/6/2019 14:00,no,no
2650,1385,0.0,230,90,42,215.07,26/6/2019 14:00,no,no
2651,2100,0.0,142,47,29,133.48,26/6/2019 14:00,no,no
2652,2102,0.0,1824,881,285,1735.84,26/6/2019 14:00,no,no
2653,2113,0.0,168,59,34,163.3,26/6/2019 14:00,no,no
2654,2115,0.0,175,43,34,146.64,26/6/2019 14:00,no,no
2655,5103,0.0,2844,1545,430,2835.74,26/6/2019 14:00,no,no
2656,5103,0.0,359,161,62,345.27,26/6/2019 14:00,no,no
2657,6120,0.0,1200,663,160,1143.98,26/6/2019 14:00,no,no
2658,6120,0.0,331,184,45,319.45,26/6/2019 14:00,no,no
2659,7880,0.0,218,69,44,200.48,26/6/2019 14:00,no,no
2660,8215,0.0,142,52,27,134.01,26/6/2019 14:00,no,no
2661,8215,0.0,100,24,17,74.56,26/6/2019 14:00,no,no
2662,5104,0.0,92,32,15,75.96,26/6/2019 14:00,no,no
2663,5394,0.0,67,27,11,65.21,26/6/2019 14:00,no,no
2664,8124,0.0,387,187,61,370.1,26/6/2019 14:00,no,no
2665,10103,0.0,572,257,97,548.44,26/6/2019 14:00,no,no
2667,7104,1.0,459,274,53,432.58,26/6/2019 15:00,no,no
2668,2104,0.0,354,153,66,349.97,26/6/2019 16:00,no,no
2669,2105,0.0,135,50,28,132.66,26/6/2019 16:00,no,no
2670,2105,0.0,446,99,99,395.66,26/6/2019 16:00,no,no
2671,5103,0.0,159,71,28,153.89,26/6/2019 16:00,no,no
2672,5356,0.0,193,69,40,189.25,26/6/2019 16:00,no,no
2673,5411,0.0,82,26,15,71.44,26/6/2019 16:00,no,no
2674,5962,0.0,145,34,29,121.75,26/6/2019 16:00,no,no
2675,6120,0.0,67,24,11,58.24,26/6/2019 16:00,no,no
2676,10103,0.0,80,24,16,71.77,26/6/2019 16:00,no,no
2677,9306,1.0,690,358,108,681.07,26/6/2019 16:00,no,no
2708,5356,1.0,2088,754,300,1629.98,27/6/2019 01:00,no,no
2709,5356,0.0,892,342,127,713.19,27/6/2019 01:00,no,no
2716,2304,0.0,347,125,61,302.79,27/6/2019 11:00,no,no
2776,1654,0.0,199,39,34,143.22,28/6/2019 13:00,no,no
2777,2092,0.0,171,52,32,151.8,28/6/2019 13:00,no,no
2778,2105,0.0,151,49,30,142.07,28/6/2019 13:00,no,no
2779,2105,0.0,165,48,36,158.59,28/6/2019 13:00,no,no
2780,5103,0.0,155,66,28,153.43,28/6/2019 13:00,no,no
2781,5103,0.0,172,56,30,151.07,28/6/2019 13:00,no,no
2782,5103,0.0,113,41,21,107.43,28/6/2019 13:00,no,no
2783,5356,0.0,156,21,27,103.53,28/6/2019 13:00,no,yes
2784,7214,0.0,428,171,77,413.42,28/6/2019 13:00,no,no
2785,7214,0.0,308,71,50,225.81,28/6/2019 13:00,no,no
2786,10103,0.0,133,45,25,123.71,28/6/2019 13:00,no,no
2787,10103,0.0,101,32,20,93.63,28/6/2019 13:00,no,no
2788,10103,0.0,77,21,15,69.01,28/6/2019 13:00,no,no
2812,5103,0.0,1714,823,242,1605.93,28/6/2019 14:00,no,no
2813,5103,0.0,3528,1417,500,3017.01,28/6/2019 14:00,no,no
2815,5104,0.0,164,64,24,142.39,28/6/2019 14:00,no,no
2834,2075,0.0,89,15,17,68.16,28/6/2019 15:00,no,no
2873,2119,0.0,206,83,40,203.44,30/6/2019 18:00,no,yes
2884,2119,0.0,314,93,57,261.31,1/7/2019 4:00,no,no
2885,8215,0.0,549,224,95,501.94,1/7/2019 12:00,no,yes
2914,5104,0.0,366,115,63,300.74,2/7/2019 5:00,no,no
2915,5104,0.0,164,75,30,163.01,2/7/2019 5:00,no,no
2971,1875,0.0,261,87,56,253.67,4/7/2019 7:00,no,yes
2972,8134,0.0,474,51,132,453.3,4/7/2019 13:00,no,yes
3060,607,1.0,1349,71,247,815.01,8/7/2019 10:00,no,no
3061,607,1.0,866,34,207,686.34,8/7/2019 10:00,no,no
3063,1366,0.0,948,92,175,615.89,8/7/2019 14:00,no,yes
3064,7214,1.0,124,52,21,114.27,8/7/2019 16:00,no,no
3065,7149,1.0,104,32,22,99.1,8/7/2019 18:00,no,no
3092,10103,0.0,87,37,16,84.93,9/7/2019 9:00,no,no
3095,2117,0.0,89,12,15,58.38,9/7/2019 14:00,no,no
3097,8126,1.0,382,144,78,378.77,9/7/2019 18:00,no,no
3124,5356,0.0,74,21,13,58.01,10/7/2019 6:00,no,yes
3125,10103,0.0,113,41,23,109.87,10/7/2019 10:00,no,no
3126,5356,1.0,297,112,58,282.3,10/7/2019 13:00,no,no
3151,2115,1.0,343,190,52,341.02,11/7/2019 7:00,no,yes
3154,1874,0.0,103,34,19,88.76,11/7/2019 8:00,no,yes
3155,6120,0.0,1276,456,181,982.44,11/7/2019 10:00,no,no
3156,2105,1.0,138,69,23,135.04,11/7/2019 11:00,no,no
3157,5356,1.0,363,125,79,358.6,11/7/2019 13:00,no,no
3158,5356,0.0,122,27,31,119.2,11/7/2019 13:00,no,no
3165,9717,0.0,79,23,17,72.42,11/7/2019 15:00,no,no
3166,303,1.0,48,17,9,43.24,11/7/2019 15:00,no,no
3168,5254,1.0,357,89,69,298.64,11/7/2019 18:00,no,no
3169,1225,0.0,130,62,22,127.22,11/7/2019 18:00,no,no
3191,7902,1.0,88,34,17,84.78,12/7/2019 8:00,no,yes
3192,7902,0.0,54,14,11,48.86,12/7/2019 8:00,no,no
3195,2102,1.0,58,19,12,55.53,12/7/2019 10:00,no,no
3196,10103,0.0,145,54,30,143.37,12/7/2019 11:00,no,no
3197,2123,0.0,89,36,17,86,12/7/2019 12:00,no,yes
3198,303,1.0,63,20,13,59.62,12/7/2019 15:00,no,yes
3199,7902,1.0,912,500,116,848.95,12/7/2019 15:00,no,no
3200,2304,0.0,173,54,35,158.16,12/7/2019 15:00,no,no
3202,5104,0.0,2768,1174,478,2608.21,12/7/2019 17:00,no,yes
3203,7902,0.0,259,130,41,252.65,12/7/2019 17:00,no,no
3204,5193,0.0,780,27,215,711.92,12/7/2019 18:00,no,no
3231,2102,1.0,86,23,19,79.08,14/7/2019 10:00,no,no
3232,2092,1.0,226,71,51,222.93,14/7/2019 10:00,no,no
3268,2102,1.0,86,25,19,83.38,15/7/2019 05:00,no,no
3270,9215,1.0,56,14,12,50.01,15/7/2019 10:00,no,yes
3271,103,1.0,85,31,20,80.49,15/7/2019 11:00,no,yes
3272,103,1.0,111,34,25,96.8,15/7/2019 11:00,no,no
3273,606,1.0,148,11,33,98.45,15/7/2019 11:00,no,no
3274,606,1.0,181,13,36,103.94,15/7/2019 11:00,no,no
3275,606,1.0,80,7,19,55.12,15/7/2019 11:00,no,no
3276,606,1.0,89,6,24,72.44,15/7/2019 11:00,no,no
3277,606,1.0,79,18,21,70.06,15/7/2019 11:00,no,no
3278,103,1.0,50,19,12,48.48,15/7/2019 11:00,no,no
3279,606,1.0,55,11,13,46.05,15/7/2019 11:00,no,no
3280,606,1.0,36,4,7,22.09,15/7/2019 11:00,no,no
3281,606,1.0,163,39,40,137.22,15/7/2019 11:00,no,no
3282,9210,1.0,324,156,67,318.88,15/7/2019 11:00,no,no
3283,2100,0.0,137,60,30,132.69,15/7/2019 11:00,no,no
3284,1155,0.0,84,48,15,83.24,15/7/2019 11:00,no,no
3285,6109,0.0,33,2,8,25.87,15/7/2019 11:00,no,no
3286,6120,0.0,34,3,8,26.59,15/7/2019 11:00,no,no
3288,9210,1.0,78,19,16,60.42,15/7/2019 12:00,no,no
3289,10103,1.0,376,160,83,363.58,15/7/2019 13:00,no,no
3290,2123,0.0,175,52,44,159.42,15/7/2019 13:00,no,no
3291,1385,1.0,1676,1078,211,1571.17,15/7/2019 13:00,no,no
3292,2105,1.0,431,229,71,399.16,15/7/2019 13:00,no,no
3293,7902,1.0,137,43,36,130.96,15/7/2019 13:00,no,no
3294,7149,1.0,140,40,33,123.8,15/7/2019 14:00,no,no
3295,2112,0.0,298,108,47,224.81,15/7/2019 14:00,no,no
3296,1234,1.0,383,213,66,379.08,15/7/2019 14:00,no,no
3297,7129,1.0,138,43,29,114.64,15/7/2019 14:00,no,no
3298,9204,1.0,584,294,116,582.52,15/7/2019 14:00,no,no
3299,10103,1.0,224,108,46,222.99,15/7/2019 15:00,no,no
3300,9210,0.0,54,25,11,51.87,15/7/2019 15:00,no,no
3301,103,1.0,73,30,15,67.25,15/7/2019 16:00,no,no
3302,5103,1.0,59,26,12,56.79,15/7/2019 16:00,no,no
3303,1245,0.0,102,55,18,100.54,15/7/2019 16:00,no,no
3304,9204,1.0,1432,630,304,1390.25,15/7/2019 17:00,no,no
3305,103,1.0,377,235,53,367.55,15/7/2019 17:00,no,yes
3307,1616,0.0,77,28,17,70.52,15/7/2019 18:00,no,no
3308,7902,0.0,321,149,65,311.55,15/7/2019 18:00,no,no
3309,5244,1.0,204,100,38,193.65,15/7/2019 18:00,no,no
3323,103,1.0,128,35,24,94.17,16/7/2019 10:00,no,yes
3352,7902,0.0,77,21,21,73.5,16/7/2019 11:00,no,no
3353,9210,1.0,376,167,84,371.88,16/7/2019 12:00,no,no
3354,9215,1.0,56,15,15,53.02,16/7/2019 12:00,no,no
3355,1723,0.0,66,28,15,63.66,16/7/2019 12:00,no,no
3356,2102,1.0,108,30,30,106.9,16/7/2019 13:00,no,no
3357,10102,1.0,501,206,115,492.98,16/7/2019 14:00,no,no
3359,5411,1.0,65,34,10,60.55,16/7/2019 17:00,no,no
3360,7902,1.0,162,48,45,160.01,16/7/2019 17:00,no,no
3361,2102,1.0,186,110,29,182.46,16/7/2019 17:00,no,no
3362,8126,1.0,177,81,38,175.57,16/7/2019 18:00,no,no
3364,1155,0.0,482,250,78,445.51,16/7/2019 18:00,no,no
3365,1155,0.0,165,67,31,143.26,16/7/2019 18:00,no,no
3366,1155,0.0,157,58,28,126.9,16/7/2019 18:00,no,no
3367,1225,0.0,160,56,26,121.17,16/7/2019 18:00,no,no
3368,1234,0.0,82,36,14,71.16,16/7/2019 18:00,no,no
3369,1234,0.0,1482,876,221,1427.78,16/7/2019 18:00,no,no
3370,1234,0.0,190,64,30,138.47,16/7/2019 18:00,no,no
3371,1234,0.0,125,40,22,94.65,16/7/2019 18:00,no,no
3372,1234,0.0,180,64,34,147.93,16/7/2019 18:00,no,no
3373,1234,0.0,484,225,82,430,16/7/2019 18:00,no,no
3374,1234,0.0,385,189,61,342.22,16/7/2019 18:00,no,no
3375,1245,0.0,68,33,13,65.93,16/7/2019 18:00,no,no
3376,1245,0.0,64,20,13,52.08,16/7/2019 18:00,no,no
3377,1245,0.0,138,59,23,116.75,16/7/2019 18:00,no,no
3378,1247,0.0,1437,754,235,1340.53,16/7/2019 18:00,no,no
3379,1654,0.0,108,42,22,96.77,16/7/2019 18:00,no,no
3380,1875,0.0,93,41,17,84.85,16/7/2019 18:00,no,no
3381,2100,0.0,104,34,18,80.18,16/7/2019 18:00,no,no
3382,2104,0.0,367,193,63,350.41,16/7/2019 18:00,no,no
3383,2105,0.0,96,21,18,65.27,16/7/2019 18:00,no,no
3384,2304,0.0,392,159,69,332.89,16/7/2019 18:00,no,no
3385,5103,0.0,53,16,10,40.18,16/7/2019 18:00,no,no
3386,5103,0.0,173,83,34,167.13,16/7/2019 18:00,no,no
3387,5103,0.0,111,53,22,108.64,16/7/2019 18:00,no,no
3388,5344,0.0,198,91,33,174.18,16/7/2019 18:00,no,no
3389,5344,0.0,2098,989,332,1818.18,16/7/2019 18:00,no,no
3390,5344,0.0,206,98,38,193.41,16/7/2019 18:00,no,no
3391,5344,0.0,156,83,27,149.51,16/7/2019 18:00,no,no
3392,5344,0.0,240,95,41,197.48,16/7/2019 18:00,no,no
3393,5344,0.0,152,69,26,133.56,16/7/2019 18:00,no,no
3394,5344,0.0,970,449,155,836.49,16/7/2019 18:00,no,no
3395,5344,0.0,513,253,90,479.08,16/7/2019 18:00,no,no
3396,5394,0.0,64,24,10,48.51,16/7/2019 18:00,no,no
3397,5411,0.0,36,10,6,25.8,16/7/2019 18:00,no,no
3398,6120,0.0,28,14,5,27.28,16/7/2019 18:00,no,no
3399,6120,0.0,482,244,69,416.94,16/7/2019 18:00,no,no
3400,6120,0.0,44,22,8,42.39,16/7/2019 18:00,no,no
3401,6120,0.0,68,24,11,51.78,16/7/2019 18:00,no,no
3402,6120,0.0,232,97,36,186.94,16/7/2019 18:00,no,no
3403,7214,0.0,42,16,10,41.78,16/7/2019 18:00,no,no
3404,7214,0.0,164,69,33,152.19,16/7/2019 18:00,no,no
3405,9116,0.0,335,166,57,309.15,16/7/2019 18:00,no,no
3406,10103,0.0,49,25,9,48.41,16/7/2019 18:00,no,no
3428,10103,0.0,35,6,6,22.26,17/7/2019 03:00,no,no
3431,5103,1.0,61,27,14,59.83,17/7/2019 08:00,no,no
3432,1240,0.0,273,140,55,272.55,17/7/2019 08:00,no,no
3436,7902,0.0,102,20,29,98.54,17/7/2019 14:00,no,no
3437,1665,1.0,182,79,35,167.36,17/7/2019 15:00,no,no
3438,1245,1.0,179,92,33,173.79,17/7/2019 15:00,no,no
3439,5394,1.0,42,22,8,41.49,17/7/2019 15:00,no,no
3440,10103,0.0,30,14,6,29.32,17/7/2019 16:00,no,no
3458,2100,0.0,235,110,38,225.78,18/7/2019 01:00,no,yes
3505,1240,0.0,270,105,54,239.03,18/7/2019 18:00,no,no
3506,1723,0.0,151,47,27,113.78,18/7/2019 18:00,no,no
3507,7902,0.0,128,28,35,116.69,18/7/2019 18:00,no,no
3508,8136,0.0,127,72,20,125.34,18/7/2019 18:00,no,no
3509,1239,1.0,229,115,43,222.52,18/7/2019 18:00,no,no
3510,5169,0.0,102,51,17,95.58,18/7/2019 18:00,no,no
3521,2119,0.0,525,232,86,439.09,19/7/2019 02:00,no,yes
3524,303,1.0,108,35,29,105.39,19/7/2019 06:00,no,no
3527,10102,1.0,10799,1127,3476,9781.17,19/7/2019 11:00,no,no
3528,7902,1.0,211,63,59,209.85,19/7/2019 11:00,no,no
3529,503,1.0,240,9,68,194.84,19/7/2019 15:00,no,yes
3530,2102,1.0,48,21,9,44.44,19/7/2019 15:00,no,no
3531,8124,1.0,86,21,22,77.8,19/7/2019 15:00,no,no
3532,8134,1.0,558,27,99,273.87,19/7/2019 15:00,no,yes
3533,1723,0.0,132,50,31,128.71,19/7/2019 15:00,no,no
3534,1473,1.0,82,15,16,55.28,19/7/2019 16:00,no,no
3535,7902,1.0,74,20,19,68.83,19/7/2019 17:00,no,yes
3536,4241,0.0,111,50,24,110.81,19/7/2019 18:00,no,no
3548,8126,1.0,276,107,64,262.32,20/7/2019 12:00,no,no
3549,7902,1.0,86,22,19,69.16,20/7/2019 12:00,no,no
3550,8126,0.0,156,24,42,129.01,20/7/2019 13:00,no,no
3553,8124,1.0,113,26,31,104.65,20/7/2019 16:00,no,yes
3554,8134,1.0,694,54,172,485.42,20/7/2019 16:00,no,yes
3555,503,1.0,401,25,135,398.76,20/7/2019 17:00,no,no
3580,5103,0.0,1331,491,242,1079.03,21/7/2019 01:00,no,yes
3582,5103,1.0,2466,972,432,2021.39,21/7/2019 03:00,no,yes
3584,10102,1.0,450,124,122,424.88,21/7/2019 06:00,no,yes
3585,10102,0.0,1157,334,271,1001.79,21/7/2019 08:00,no,yes
3587,10103,0.0,147,53,38,145.92,21/7/2019 09:00,no,no
3620,7880,0.0,245,99,51,227.55,22/7/2019 10:00,no,no
3622,7214,0.0,82,27,17,69.84,22/7/2019 11:00,no,no
3623,1454,1.0,1141,51,250,706.09,22/7/2019 12:00,no,no
3624,5194,1.0,107,4,34,102.23,22/7/2019 12:00,no,no
3625,5194,1.0,2195,96,393,1079.4,22/7/2019 12:00,no,no
3627,1454,0.0,744,29,140,381,22/7/2019 13:00,no,no
3628,5194,0.0,774,36,152,422.62,22/7/2019 13:00,no,no
3629,1366,0.0,693,204,179,651.13,22/7/2019 13:00,no,no
3630,10102,1.0,767,302,184,761.24,22/7/2019 14:00,no,yes
3654,407,0.0,1673,114,502,1597.72,23/7/2019 11:00,no,no
3655,7902,0.0,158,42,45,155.14,23/7/2019 13:00,no,no
3667,2148,0.0,125,52,26,117.55,23/7/2019 15:00,no,no
3668,5103,1.0,56,22,13,55.71,23/7/2019 15:00,no,no
3669,5244,1.0,230,103,44,213.01,23/7/2019 15:00,no,no
3670,103,1.0,4876,1222,1058,3866.15,23/7/2019 15:00,no,no
3671,603,1.0,106,53,17,94.31,23/7/2019 15:00,no,no
3672,1171,1.0,94,33,18,77.06,23/7/2019 15:00,no,no
3673,1171,1.0,132,60,23,116.05,23/7/2019 15:00,no,no
3674,1222,1.0,190,62,30,138.18,23/7/2019 15:00,no,no
3675,1224,1.0,305,150,49,271.43,23/7/2019 15:00,no,no
3676,1234,1.0,754,408,108,678.96,23/7/2019 15:00,no,no
3677,1234,1.0,1272,625,163,1033.03,23/7/2019 15:00,no,no
3678,2085,1.0,103,36,17,79.33,23/7/2019 15:00,no,no
3679,2111,1.0,346,180,65,342.3,23/7/2019 15:00,no,no
3680,2111,1.0,102,14,25,81.26,23/7/2019 15:00,no,no
3681,2135,1.0,70,24,17,68.29,23/7/2019 15:00,no,no
3682,5103,1.0,727,405,102,659.59,23/7/2019 15:00,no,no
3683,5103,1.0,988,612,109,884.52,23/7/2019 15:00,no,no
3684,5165,1.0,298,171,50,295.3,23/7/2019 15:00,no,no
3685,5244,1.0,104,44,21,96.92,23/7/2019 15:00,no,no
3686,5393,1.0,86,38,14,71.4,23/7/2019 15:00,no,no
3687,10103,1.0,72,39,10,63.93,23/7/2019 15:00,no,no
3689,1959,1.0,166,78,35,165.94,23/7/2019 16:00,no,no
3690,1650,0.0,68,4,19,57.54,23/7/2019 18:00,no,no
3706,1723,1.0,163,35,27,102.64,24/7/2019 09:00,no,yes
3708,1234,0.0,362,191,55,329.39,24/7/2019 10:00,no,no
3709,2100,0.0,66,32,13,64.84,24/7/2019 10:00,no,no
3710,6120,0.0,164,95,26,159.05,24/7/2019 10:00,no,no
3717,1616,0.0,95,35,23,94.01,24/7/2019 16:00,no,no
3718,8215,0.0,130,55,30,128.61,24/7/2019 16:00,no,no
3720,8292,1.0,195,114,27,186.44,24/7/2019 18:00,no,yes
3721,1723,1.0,194,112,30,190.88,24/7/2019 18:00,no,no
3722,1245,0.0,53,24,11,51.77,24/7/2019 18:00,no,no
3739,1723,0.0,51,6,10,32.01,25/7/2019 09:00,no,yes
3741,9204,1.0,216,105,41,207.84,25/7/2019 10:00,no,no
3743,2095,0.0,80,24,15,62.28,25/7/2019 10:00,no,no
3745,2102,1.0,148,45,40,145.55,25/7/2019 11:00,no,no
3746,8215,0.0,115,52,24,113.18,25/7/2019 11:00,no,no
3748,1616,0.0,113,38,29,111.16,25/7/2019 13:00,no,no
3749,1225,0.0,142,67,30,141.39,25/7/2019 13:00,no,no
3753,1224,1.0,198,82,44,195.22,25/7/2019 14:00,no,no
3754,2111,1.0,257,89,62,250.23,25/7/2019 14:00,no,no
3756,5411,1.0,65,31,13,63.41,25/7/2019 15:00,no,no
3757,103,1.0,95,27,22,83.74,25/7/2019 16:00,no,no
3759,1171,1.0,142,77,25,140.86,25/7/2019 16:00,no,no
3760,1249,0.0,618,316,113,597.41,25/7/2019 16:00,no,no
3761,1234,1.0,1445,743,251,1394.98,25/7/2019 17:00,no,no
3762,2115,1.0,110,48,23,106.82,25/7/2019 17:00,no,no
3763,2111,0.0,100,37,21,90.22,25/7/2019 17:00,no,no
3764,5344,0.0,1425,721,271,1397.51,25/7/2019 17:00,no,no
3765,7214,0.0,146,78,25,141.14,25/7/2019 17:00,no,no
3783,7149,1.0,403,168,81,365.64,27/7/2019 10:00,no,yes
3785,1139,1.0,83,37,15,74.01,27/7/2019 11:00,no,no
3786,5230,1.0,375,108,61,256.16,27/7/2019 12:00,no,no
3808,1156,0.0,2401,783,339,1605.1,28/7/2019 06:00,no,yes
3819,1723,1.0,220,57,51,186.04,28/7/2019 16:00,no,yes
3829,5238,1.0,754,319,139,667.21,29/7/2019 14:00,no,no
3830,9204,1.0,369,124,73,307.66,29/7/2019 14:00,no,no
3831,2095,0.0,74,27,17,69.63,29/7/2019 14:00,no,no
3832,2105,0.0,89,28,17,71.85,29/7/2019 14:00,no,no
